id;superficie;fecha;lat;lng;latlng_explicit;idprovincia;municipio;causa;causa_supuesta;causa_desc;time_ext
2000321275;2.7;2000-03-14;41.923469379658556;-8.184124736819939;1;32;ENTRIMO      ;4;1;2;100
2000321276;2.5;2000-03-14;42.219177301985525;-7.161441289913397;1;32;VIANA DO BOLO;4;1;2;107
2000321279;2.5;2000-03-14;42.0947333855726;-7.057627835921218;1;32;VIANA DO BOLO;4;1;99;119
2000321282;1.5;2000-03-14;41.98290989835755;-7.9972384264417045;1;32;BANDE        ;4;1;1;75
2000321284;1;2000-03-14;42.126351347927994;-7.949476866167864;1;32;VEREA        ;4;1;1;65
2000321292;1.03;2000-03-14;42.244403604435846;-7.373705407778349;1;32;CHANDREXA DE ;4;0;2;50
2000321302;2.2;2000-03-14;42.225081265860815;-7.548530121923106;1;32;MACEDA       ;4;1;99;135
2000321309;2;2000-03-14;42.4667434542906;-8.036045585299325;0;32;SAN CRISTOVO ;4;1;99;135
2000321310;1;2000-03-14;42.41003556299112;-7.434290936917684;1;32;CASTRO CALDEL;4;0;1;100
2000321314;1.5;2000-03-14;42.216282338151125;-8.027502554812987;1;32;CARTELLE     ;5;0;0;120
2000321315;9;2000-03-14;42.17008650196489;-7.285901769264049;1;32;VILARIÑO DE C;4;1;2;365
2000321316;1;2000-03-14;42.113542596874495;-8.18021565001109;1;32;PADRENDA     ;5;0;0;80
2000321318;2;2000-03-14;42.337294589024545;-7.464817093826244;1;32;MONTEDERRAMO ;4;0;2;190
2000321320;1;2000-03-14;41.96327608414234;-7.979915625919607;1;32;MUIÑOS       ;4;1;1;145
2000321321;3;2000-03-14;42.113372527383966;-7.103178850076836;1;32;VIANA DO BOLO;4;1;99;375
2000360585;3.5;2000-03-14;42.401063085453806;-8.563797426932787;0;36;PONTE CALDELA;5;0;0;300
2000360591;1.5;2000-03-14;42.68601614240685;-7.925080202720934;0;36;RODEIRO      ;4;1;1;120
2000360600;96;2000-03-14;42.2331028366315;-8.373238749666525;0;36;COVELO       ;5;0;0;625
2000150373;5;2000-03-15;43.193355873298;-8.276575600807455;1;15;SANTA COMBA  ;4;1;2;340
2000150377;2.04;2000-03-15;43.215179482465054;-8.246683489777162;1;15;DUMBRÍA      ;4;1;2;130
2000150378;3;2000-03-15;43.21035267562286;-8.30052833385147;1;15;LOUSAME      ;4;1;99;200
2000150387;5;2000-03-15;43.21035267562286;-8.30052833385147;1;15;RIANXO       ;4;1;99;285
2000150390;1;2000-03-15;43.16295703448014;-8.33001399067611;1;15;ABEGONDO     ;2;1;30;165
2000150396;1;2000-03-15;43.18683077861371;-8.319686649410995;1;15;TOQUES       ;4;1;2;135
2000150404;1.1;2000-03-15;43.222687632712955;-8.318179877807538;1;15;ORTIGUEIRA   ;4;1;99;155
2000150407;1;2000-03-15;43.215179482465054;-8.246683489777162;1;15;ARANGA       ;4;1;2;110
2000150408;1.1;2000-03-15;43.21592283592548;-8.278180274720409;1;15;CERCEDA      ;4;1;2;140
2000150409;1.5;2000-03-15;43.26698595958046;-8.27496488491917;1;15;OUTES        ;4;1;99;140
2000150411;3;2000-03-15;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;1;99;145
2000150412;3.5;2000-03-15;43.215179482465054;-8.246683489777162;1;15;RIBEIRA      ;4;1;10;435
2000270303;1.5;2000-03-15;42.734039442629076;-7.20225004453344;1;27;TRIACASTELA  ;4;1;99;265
2000270304;38;2000-03-15;42.612035340762965;-7.189190451627719;0;27;FOLGOSO DO CO;4;0;99;740
2000270305;35.5;2000-03-15;42.67973415504202;-7.050120048224166;1;27;PEDRAFITA DO ;4;1;99;460
2000270306;1.5;2000-03-15;42.775053043177905;-6.954647513061564;1;27;CERVANTES    ;4;1;99;140
2000270308;1;2000-03-15;43.23195802097251;-7.583389959446968;1;27;COSPEITO     ;4;0;99;130
2000270319;2;2000-03-15;42.94316489626337;-6.972854899144296;1;27;NAVIA DE SUAR;4;1;99;95
2000270320;2;2000-03-15;43.28531452193077;-7.857458515040903;1;27;GUITIRIZ     ;4;1;99;100
2000270323;63.599999999999994;2000-03-15;42.626373133475234;-7.056372473319341;0;27;FOLGOSO DO CO;4;1;4;1160
2000270324;3;2000-03-15;42.76989233905057;-6.984554879130087;1;27;CERVANTES    ;4;1;99;240
2000270513;2.5;2000-03-15;43.006712364772575;-7.857912198669336;1;27;FRIOL        ;4;1;99;115
2000321323;8;2000-03-15;41.94303695387247;-7.9206675120901755;1;32;MUIÑOS       ;4;1;99;95
2000321324;3;2000-03-15;42.32124524241107;-7.415111937115861;1;32;CHANDREXA DE ;4;0;2;100
2000321325;9.5;2000-03-15;42.33364311583235;-8.289276642902193;0;32;AVIÓN        ;4;1;99;275
2000321344;1;2000-03-15;42.062662685388716;-7.285942681788118;1;32;CASTRELO DO V;4;1;1;115
2000321353;8;2000-03-15;42.302232917144764;-7.355572742845387;1;32;CHANDREXA DE ;4;1;1;110
2000321356;3;2000-03-15;42.48167943699068;-6.8680723601650095;1;32;RUBIÁ        ;4;1;99;230
2000321368;2.5;2000-03-15;42.0620051347067;-8.038308818041143;1;32;BANDE        ;4;1;2;205
2000321374;3;2000-03-15;42.2565992930046;-8.196843847365574;0;32;MELÓN        ;4;1;99;240
2000360617;1;2000-03-15;42.60033101180734;-8.197552043857769;0;36;LALÍN        ;4;1;99;140
2000360625;3;2000-03-15;42.7595768780345;-7.984357437387352;0;36;AGOLADA      ;4;1;2;135
2000360626;2;2000-03-15;42.67491522212965;-8.253242671554112;1;36;CUNTIS       ;2;1;20;245
2000360635;3.5;2000-03-15;42.703042244828566;-8.197897210985277;0;36;LALÍN        ;4;1;1;200
2000360639;1.5;2000-03-15;42.07630190756244;-8.68627073718517;0;36;TUI          ;5;0;0;160
2000360640;2.5;2000-03-15;42.24050149062183;-8.369777800878879;0;36;COVELO       ;4;1;1;160
2000360658;1;2000-03-15;42.53078553443928;-8.339234621068835;1;36;FORCAREI     ;4;1;1;155
2000360661;1.8;2000-03-15;42.161226885516434;-8.778750930879841;1;36;NIGRÁN       ;4;1;99;150
2000150414;2;2000-03-16;42.94889770287639;-8.044340715089039;1;15;SANTIAGO DE C;4;1;1;185
2000150421;2.2;2000-03-16;43.2293339565258;-8.294560429252096;1;15;CEE          ;4;1;99;340
2000150424;36;2000-03-16;43.237481559292;-8.250411546523024;1;15;LOUSAME      ;4;1;99;735
2000150437;1.2;2000-03-16;43.229092993263215;-8.256511500166487;1;15;MESÍA        ;4;1;2;390
2000150439;1.06;2000-03-16;43.237481559292;-8.250411546523024;1;15;ORDES        ;4;1;1;170
2000150440;1.7000000000000002;2000-03-16;42.94889770287639;-8.044340715089039;1;15;SANTIAGO DE C;4;1;1;115
2000150443;60;2000-03-16;43.207709182624356;-8.27086641837465;1;15;NEGREIRA     ;4;1;99;1170
2000150444;2.1;2000-03-16;43.21592283592548;-8.278180274720409;1;15;MOECHE       ;4;1;99;170
2000150454;1;2000-03-16;43.21592283592548;-8.278180274720409;1;15;CERCEDA      ;4;1;2;90
2000150456;1;2000-03-16;43.25012219015811;-8.272430205536436;1;15;MAZARICOS    ;4;1;1;130
2000150457;1;2000-03-16;43.222687632712955;-8.318179877807538;1;15;CARRAL       ;4;1;99;130
2000150459;2.6;2000-03-16;43.222687632712955;-8.318179877807538;1;15;ORTIGUEIRA   ;4;1;2;131
2000150460;1.5;2000-03-16;43.21592283592548;-8.278180274720409;1;15;MONFERO      ;5;0;0;145
2000150463;1;2000-03-16;43.25021128916391;-8.244502606243223;1;15;OUTES        ;4;1;99;115
2000150465;1.5;2000-03-16;43.237481559292;-8.250411546523024;1;15;MONFERO      ;4;0;99;120
2000150466;1.8;2000-03-16;43.21035267562286;-8.30052833385147;1;15;BOIRO        ;4;1;99;275
2000150467;6;2000-03-16;43.2293339565258;-8.294560429252096;1;15;CEE          ;4;1;99;415
2000150468;10;2000-03-16;43.215179482465054;-8.246683489777162;1;15;VALDOVIÑO    ;4;1;99;360
2000150469;8;2000-03-16;43.21035267562286;-8.30052833385147;1;15;BOIRO        ;4;1;99;565
2000270325;2.5;2000-03-16;42.53952806379854;-7.743663395050623;1;27;CARBALLEDO   ;4;0;5;320
2000270328;1.5;2000-03-16;42.99122402677762;-7.145986302809791;1;27;BALEIRA      ;5;0;0;240
2000270331;10;2000-03-16;42.53952806379854;-7.743663395050623;1;27;CARBALLEDO   ;4;1;99;435
2000270332;2;2000-03-16;42.58894046796187;-7.142369656595362;0;27;FOLGOSO DO CO;4;1;4;125
2000270333;8;2000-03-16;43.31482185225077;-7.691069668593695;1;27;VILALBA      ;4;1;99;255
2000270334;2.5;2000-03-16;42.867706696044316;-7.931214412947273;1;27;PALAS DE REI ;5;0;0;95
2000270335;10;2000-03-16;42.858357297601835;-7.976322608150475;1;27;PALAS DE REI ;4;1;99;120
2000270336;2.5;2000-03-16;42.974974051032504;-7.27222229318535;1;27;CASTROVERDE  ;5;0;0;165
2000270338;1;2000-03-16;42.85651486581219;-7.887894019917789;1;27;PALAS DE REI ;5;0;0;80
2000270342;1.5;2000-03-16;43.54348418149553;-7.739828574495255;1;27;MURAS        ;4;0;99;115
2000270343;2;2000-03-16;42.93130803518079;-7.618867060022774;1;27;GUNTÍN       ;4;1;99;130
2000270348;2;2000-03-16;43.37156358923509;-7.817144717064655;1;27;XERMADE      ;4;1;99;60
2000270349;7;2000-03-16;42.775053043177905;-6.954647513061564;1;27;CERVANTES    ;4;1;99;360
2000321380;2;2000-03-16;42.13765846330002;-7.014135118712866;1;32;VIANA DO BOLO;4;1;2;120
2000321393;3;2000-03-16;41.971800585793545;-7.212830934652407;1;32;RIÓS         ;4;1;2;190
2000321394;1;2000-03-16;41.971800585793545;-7.212830934652407;1;32;RIÓS         ;4;1;2;175
2000321395;1.5;2000-03-16;42.247705241906964;-7.26709823814559;1;32;MANZANEDA    ;4;1;1;200
2000321397;2;2000-03-16;42.0878414412861;-7.79818753170356;1;32;VILAR DE SANT;4;1;99;95
2000321399;1;2000-03-16;41.98290989835755;-7.9972384264417045;1;32;BANDE        ;4;1;19;95
2000321404;2;2000-03-16;42.283668154640445;-7.350925481157945;1;32;CHANDREXA DE ;4;1;2;60
2000321408;2.5;2000-03-16;42.0620051347067;-8.038308818041143;1;32;BANDE        ;4;1;1;245
2000321411;1;2000-03-16;42.378364577284174;-7.414793470901316;1;32;CASTRO CALDEL;4;1;99;170
2000321414;15;2000-03-16;42.337294589024545;-7.464817093826244;1;32;MONTEDERRAMO ;4;1;2;330
2000321415;5;2000-03-16;41.84917623122422;-8.105950228454276;1;32;LOBIOS       ;4;1;99;155
2000321424;1.2;2000-03-16;42.020824798340776;-7.29654839260349;1;32;RIÓS         ;4;1;1;85
2000321429;3;2000-03-16;42.04241134213714;-7.8205630421373975;1;32;PORQUEIRA    ;4;1;2;35
2000321431;3;2000-03-16;42.25974392791591;-8.259675765345168;0;32;MELÓN        ;4;1;99;125
2000321655;35;2000-03-16;41.83739419656161;-8.00994722388863;0;32;LOBIOS       ;2;1;90;420
2000360684;11;2000-03-16;42.566692655397425;-8.53643464562557;0;36;CAMPO LAMEIRO;2;1;10;530
2000360685;3;2000-03-16;42.4445208034239;-8.450551631227766;1;36;COTOBADE     ;5;0;0;180
2000360707;1.2;2000-03-16;42.46363102449978;-8.630122854009894;1;36;PONTEVEDRA   ;4;1;1;325
2000360727;1.2;2000-03-16;42.600908427648434;-8.021384092255232;1;36;DOZÓN        ;4;1;99;86
2000360728;1.3;2000-03-16;42.600908427648434;-8.021384092255232;1;36;DOZÓN        ;4;1;1;98
2000360734;3.5;2000-03-16;42.22204502264461;-8.375275984146777;1;36;COVELO       ;4;1;10;210
2000150471;1;2000-03-17;43.26698595958046;-8.27496488491917;1;15;CERCEDA      ;4;1;1;90
2000150472;7;2000-03-17;43.237481559292;-8.250411546523024;1;15;DUMBRÍA      ;4;1;99;35
2000150475;1.5;2000-03-17;43.229092993263215;-8.256511500166487;1;15;FRADES       ;4;1;1;135
2000150483;11;2000-03-17;43.201826010327586;-8.329231845372915;1;15;SANTIAGO DE C;4;1;1;400
2000150488;1.06;2000-03-17;43.26698595958046;-8.27496488491917;1;15;CERCEDA      ;2;0;10;170
2000150489;1;2000-03-17;43.21035267562286;-8.30052833385147;1;15;BOIRO        ;4;1;99;210
2000150495;1.1;2000-03-17;43.222687632712955;-8.318179877807538;1;15;SANTA COMBA  ;4;1;99;115
2000150496;2.3;2000-03-17;43.26698595958046;-8.27496488491917;1;15;CABANA DE BER;4;1;99;125
2000150498;1.1;2000-03-17;43.26698595958046;-8.27496488491917;1;15;CAMBRE       ;5;0;0;130
2000150500;1.8;2000-03-17;43.2293339565258;-8.294560429252096;1;15;VIMIANZO     ;4;1;1;165
2000150505;1;2000-03-17;43.26698595958046;-8.27496488491917;1;15;PONTECESO    ;4;1;99;210
2000150506;29;2000-03-17;43.18683077861371;-8.319686649410995;1;15;ROIS         ;4;1;99;700
2000150507;2.5;2000-03-17;43.21035267562286;-8.30052833385147;1;15;ARANGA       ;4;1;2;325
2000150508;1.5;2000-03-17;43.25021128916391;-8.244502606243223;1;15;TEO          ;4;1;2;425
2000150509;1.01;2000-03-17;43.237481559292;-8.250411546523024;1;15;SANTIAGO DE C;4;1;2;110
2000150511;4;2000-03-17;43.25012219015811;-8.272430205536436;1;15;VIMIANZO     ;4;1;99;250
2000150523;1.05;2000-03-17;43.215179482465054;-8.246683489777162;1;15;CERCEDA      ;4;1;2;120
2000150525;2;2000-03-17;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;1;1;195
2000150529;4.5;2000-03-17;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;1;10;230
2000150530;1.16;2000-03-17;43.193355873298;-8.276575600807455;1;15;SANTA COMBA  ;4;1;4;279
2000150531;2;2000-03-17;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;1;10;225
2000150532;1.1;2000-03-17;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;1;7;216
2000270350;1;2000-03-17;42.734039442629076;-7.20225004453344;1;27;TRIACASTELA  ;4;1;99;130
2000270351;5;2000-03-17;42.84208061984333;-7.8205179667038;1;27;MONTERROSO   ;5;0;0;145
2000270355;1;2000-03-17;42.90776199638228;-7.822059340384001;1;27;PALAS DE REI ;4;1;99;110
2000270357;2.5;2000-03-17;42.600775241694095;-7.7371308792295865;1;27;CHANTADA     ;4;1;99;140
2000270363;4;2000-03-17;43.484733093487336;-7.623572188327193;1;27;MURAS        ;4;0;99;125
2000270364;2;2000-03-17;42.81899828537541;-7.1600470893898915;1;27;BECERREÁ     ;4;1;99;115
2000270365;2.5;2000-03-17;43.22533601950215;-7.7606862705874615;1;27;GUITIRIZ     ;4;1;99;115
2000270366;1.5;2000-03-17;42.734039442629076;-7.20225004453344;1;27;TRIACASTELA  ;4;1;99;225
2000270369;1;2000-03-17;42.7980314703918;-7.226028502240909;1;27;TRIACASTELA  ;4;1;99;230
2000270381;1.9;2000-03-17;42.99122402677762;-7.145986302809791;1;27;BALEIRA      ;4;1;99;155
2000321436;5;2000-03-17;41.92182804972553;-7.30326083700428;1;32;VILARDEVÓS   ;4;1;1;110
2000321439;3.3;2000-03-17;42.10390025628762;-8.064126013924989;1;32;VEREA        ;4;1;1;255
2000321450;2;2000-03-17;42.1794601981909;-7.1743376098015;1;32;VILARIÑO DE C;4;1;2;207
2000321457;1;2000-03-17;42.33165790769979;-7.383644946909707;1;32;CHANDREXA DE ;4;1;2;150
2000321465;1;2000-03-17;42.47383653850113;-8.258895271012452;0;32;BEARIZ       ;4;1;99;65
2000321466;2;2000-03-17;41.92182804972553;-7.30326083700428;1;32;VILARDEVÓS   ;4;1;1;140
2000321467;3;2000-03-17;41.998838206861976;-7.519043263703297;1;32;MONTERREI    ;4;1;1;150
2000321468;5;2000-03-17;41.971800585793545;-7.212830934652407;1;32;RIÓS         ;4;1;2;420
2000321471;2.5;2000-03-17;42.25035223775038;-7.675789475551112;1;32;BAÑOS DE MOLG;4;1;99;170
2000321474;5.5;2000-03-17;41.998838206861976;-7.519043263703297;1;32;MONTERREI    ;4;1;5;145
2000321480;1.5;2000-03-17;42.3019853463417;-7.3998116948592045;1;32;CHANDREXA DE ;4;1;2;75
2000321481;5.1;2000-03-17;41.97944472817171;-7.328648475515799;1;32;RIÓS         ;4;1;1;340
2000321483;5.02;2000-03-17;41.923662135229094;-7.213415603871462;1;32;VILARDEVÓS   ;4;1;1;205
2000321493;2;2000-03-17;42.320547277315555;-7.545912827846942;1;32;MONTEDERRAMO ;4;1;99;360
2000321500;1;2000-03-17;42.0620051347067;-8.038308818041143;1;32;BANDE        ;4;1;1;170
2000321502;16;2000-03-17;41.84917623122422;-8.105950228454276;1;32;LOBIOS       ;4;1;1;715
2000321503;11;2000-03-17;42.225081265860815;-7.548530121923106;1;32;MACEDA       ;4;1;99;375
2000321512;6;2000-03-17;41.89428234844633;-7.945682342998868;1;32;MUIÑOS       ;4;1;2;1397
2000321543;6;2000-03-17;41.84581797771442;-8.032748224274762;1;32;LOBIOS       ;4;1;1;305
2000321571;98;2000-03-17;41.93846290140443;-8.114487151096968;1;32;ENTRIMO      ;4;1;3;730
2000360746;1.5;2000-03-17;42.66517876797402;-7.9372411118323445;1;36;RODEIRO      ;5;0;0;157
2000360747;8.5;2000-03-17;42.22998667227502;-8.598285505125936;1;36;MOS          ;2;1;90;360
2000360748;3.9;2000-03-17;42.21302668096365;-8.619073625638894;1;36;MOS          ;4;1;1;210
2000360756;2;2000-03-17;42.77968957606185;-8.270762422621958;1;36;VILA DE CRUCE;4;1;10;138
2000360757;1;2000-03-17;42.373376946186504;-8.591494324109162;1;36;PONTEVEDRA   ;5;0;0;275
2000360760;3;2000-03-17;42.68660118128537;-8.090838780686038;1;36;LALÍN        ;4;1;2;165
2000360762;2;2000-03-17;42.23845268707547;-8.443131694701153;1;36;MONDARIZ     ;4;1;10;97
2000360763;2;2000-03-17;42.68660118128537;-8.090838780686038;1;36;LALÍN        ;4;1;2;142
2000360765;3.2;2000-03-17;42.619015573746545;-8.725692508073768;1;36;VILAGARCÍA DE;4;1;10;415
2000360770;20;2000-03-17;42.634760101104824;-8.746369921535653;1;36;VILAGARCÍA DE;4;1;10;385
2000360782;16;2000-03-17;42.619015573746545;-8.725692508073768;1;36;VILAGARCÍA DE;4;1;10;415
2000360786;3;2000-03-17;42.00671943268739;-8.865690791064369;1;36;OIA          ;4;1;1;150
2000360789;10;2000-03-17;42.12367342056343;-8.34541736857836;1;36;ARBO         ;4;1;1;520
2000360796;1;2000-03-17;42.12367342056343;-8.34541736857836;1;36;ARBO         ;4;1;99;120
2000150533;1.03;2000-03-18;43.215179482465054;-8.246683489777162;1;15;CERCEDA      ;4;1;1;135
2000150534;1.6;2000-03-18;43.237481559292;-8.250411546523024;1;15;PORTO DO SON ;4;1;99;155
2000150535;3;2000-03-18;43.237481559292;-8.250411546523024;1;15;ORTIGUEIRA   ;4;1;2;106
2000150541;6;2000-03-18;43.237481559292;-8.250411546523024;1;15;ORTIGUEIRA   ;4;1;2;251
2000150548;1.3;2000-03-18;43.215179482465054;-8.246683489777162;1;15;CERCEDA      ;4;1;1;290
2000150550;3;2000-03-18;43.215179482465054;-8.246683489777162;1;15;RIBEIRA      ;4;1;99;280
2000150554;1;2000-03-18;43.25012219015811;-8.272430205536436;1;15;VIMIANZO     ;4;1;99;135
2000150558;1.1;2000-03-18;43.21592283592548;-8.278180274720409;1;15;MONFERO      ;4;0;99;165
2000150565;2.9;2000-03-18;43.201826010327586;-8.329231845372915;1;15;ZAS          ;4;1;99;180
2000150570;1.15;2000-03-18;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;0;1;460
2000150571;1.25;2000-03-18;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;0;99;295
2000150572;6;2000-03-18;43.18683077861371;-8.319686649410995;1;15;VEDRA        ;4;1;2;435
2000150574;1;2000-03-18;43.25021128916391;-8.244502606243223;1;15;TORDOIA      ;4;1;2;135
2000150576;3;2000-03-18;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;2;0;90;245
2000150577;1.2;2000-03-18;43.2293339565258;-8.294560429252096;1;15;BOIRO        ;4;1;99;100
2000150578;1.2;2000-03-18;43.193355873298;-8.276575600807455;1;15;SANTA COMBA  ;4;1;2;260
2000150584;1.01;2000-03-18;43.229092993263215;-8.256511500166487;1;15;FRADES       ;4;1;1;165
2000150586;1;2000-03-18;43.21592283592548;-8.278180274720409;1;15;ZAS          ;4;1;99;395
2000150587;2.5;2000-03-18;43.2293339565258;-8.294560429252096;1;15;MAZARICOS    ;4;1;99;295
2000150591;3;2000-03-18;43.237481559292;-8.250411546523024;1;15;ORDES        ;4;1;2;380
2000150592;5;2000-03-18;43.229092993263215;-8.256511500166487;1;15;CARBALLO     ;4;1;99;360
2000150593;68;2000-03-18;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;0;99;885
2000150594;1;2000-03-18;43.21035267562286;-8.30052833385147;1;15;MONFERO      ;4;1;2;191
2000150595;1.4;2000-03-18;43.229092993263215;-8.256511500166487;1;15;CARBALLO     ;4;1;99;355
2000150612;3.25;2000-03-18;43.2293339565258;-8.294560429252096;1;15;MONFERO      ;4;0;99;361
2000270372;1;2000-03-18;43.22533601950215;-7.7606862705874615;1;27;GUITIRIZ     ;4;1;99;55
2000270373;32;2000-03-18;42.663586453297555;-7.136970816007378;0;27;FOLGOSO DO CO;4;1;4;1319
2000270375;2;2000-03-18;42.89711651090251;-7.130608886554149;1;27;BECERREÁ     ;4;1;99;140
2000270376;2;2000-03-18;43.315480983564804;-7.806456346727562;1;27;XERMADE      ;4;1;99;160
2000270377;9.5;2000-03-18;42.54691325396006;-7.671989335156551;0;27;PANTÓN       ;5;0;0;1170
2000270379;10;2000-03-18;42.516779725629554;-7.73058235539751;1;27;CARBALLEDO   ;4;1;5;910
2000270382;4.3;2000-03-18;42.67973415504202;-7.050120048224166;1;27;PEDRAFITA DO ;4;1;99;240
2000270383;5;2000-03-18;42.91509718141607;-7.721003066576795;1;27;GUNTÍN       ;4;1;7;255
2000270390;1.01;2000-03-18;42.57269532174619;-7.912677322051305;1;27;CARBALLEDO   ;4;1;1;160
2000270397;6.5;2000-03-18;43.66603721445785;-7.451098108115359;1;27;CERVO        ;4;1;99;415
2000270403;2;2000-03-18;43.220333107022235;-7.527070843987493;1;27;COSPEITO     ;4;1;99;90
2000270406;2;2000-03-18;43.224837476172446;-7.561907869285793;1;27;COSPEITO     ;4;1;99;175
2000270407;1.53;2000-03-18;43.26871028502691;-7.711724769534367;1;27;VILALBA      ;4;1;99;185
2000270408;10;2000-03-18;43.31611589614045;-7.561902491221279;1;27;VILALBA      ;4;1;99;135
2000270411;8;2000-03-18;42.7366926625602;-7.596233246095496;1;27;PARADELA     ;2;1;90;290
2000270415;20;2000-03-18;43.282846902488494;-7.777304585549176;1;27;VILALBA      ;4;1;99;325
2000270416;15;2000-03-18;43.312476630719246;-7.893635100054006;1;27;GUITIRIZ     ;4;1;99;270
2000270417;1.5;2000-03-18;43.28531452193077;-7.857458515040903;1;27;GUITIRIZ     ;4;1;99;85
2000270418;2.1;2000-03-18;43.302849504067574;-7.746857401161572;1;27;VILALBA      ;4;1;99;300
2000270422;32.5;2000-03-18;42.888922039787076;-7.747298307744648;1;27;MONTERROSO   ;5;0;0;395
2000270424;134;2000-03-18;42.610485999194694;-7.86837367843343;1;27;CHANTADA     ;4;1;5;480
2000321506;2.3;2000-03-18;42.363965608105595;-7.520660643858721;1;32;PARADA DE SIL;4;1;5;170
2000321518;1.5;2000-03-18;42.386637933157026;-6.874949131624031;1;32;CARBALLEDA DE;4;1;99;115
2000321522;15;2000-03-18;41.98843720342808;-7.932033537196005;1;32;MUIÑOS       ;4;1;1;245
2000321524;2.33;2000-03-18;42.2703016055038;-7.1856377691453055;1;32;MANZANEDA    ;4;1;2;165
2000321525;1.05;2000-03-18;41.998838206861976;-7.519043263703297;1;32;MONTERREI    ;4;1;1;105
2000321527;5;2000-03-18;42.37751451749254;-6.888544646288632;1;32;CARBALLEDA DE;2;1;20;335
2000321539;2;2000-03-18;41.916913042895885;-7.998670264452225;1;32;MUIÑOS       ;6;1;0;170
2000321541;3.5;2000-03-18;42.30535495575257;-7.553081047095448;1;32;MONTEDERRAMO ;4;1;2;270
2000321544;1.5;2000-03-18;42.02992828281005;-7.8956786121657885;1;32;BANDE        ;4;1;1;90
2000321548;1.5;2000-03-18;41.97490128917157;-7.853685711488644;1;32;CALVOS DE RAN;4;1;2;55
2000321549;2;2000-03-18;41.98843720342808;-7.932033537196005;1;32;MUIÑOS       ;4;1;1;90
2000321558;6.5;2000-03-18;41.84917623122422;-8.105950228454276;1;32;LOBIOS       ;4;1;99;255
2000321564;5;2000-03-18;42.080763127041685;-7.319910489419432;1;32;CASTRELO DO V;4;1;1;170
2000321565;5;2000-03-18;42.01189102764823;-7.801671558346644;1;32;PORQUEIRA    ;4;1;99;105
2000321567;3;2000-03-18;41.95351007447189;-7.272317497661602;1;32;RIÓS         ;4;1;2;185
2000321570;3;2000-03-18;41.9572926573408;-8.075251724416168;1;32;LOBIOS       ;4;1;1;60
2000321755;2.2;2000-03-18;42.113542596874495;-8.18021565001109;1;32;PADRENDA     ;5;0;0;115
2000321760;2;2000-03-18;41.93846290140443;-8.114487151096968;1;32;ENTRIMO      ;2;1;90;320
2000360806;
